	Score	MoE	P-Value	Q-Value
GCM_SMO	0.17069866446153256	0.32142874425982193	0.46269998616810365	1.0
MORF_BCL2	0.166598791763465	0.28163456449709917	0.46725529070035504	1.0
MODULE_133	0.16566545998814317	0.3098165947650549	0.46827424039835863	1.0
MODULE_500	0.16045822307522006	0.3789124755019692	0.4741343538199087	1.0
GCM_GSTA4	0.1597032416136378	0.2719163858693891	0.4750242058186177	1.0
MODULE_38	0.1583929317537137	0.35295145972988706	0.4763981741896814	1.0
MODULE_147	0.15690770082246666	0.32979992110274303	0.4782055419798054	1.0
GCM_SIRT2	0.15664004987629288	0.3602398347595257	0.4784867905389829	1.0
MODULE_155	0.1550159379350323	0.27092312293417947	0.4801466181013417	1.0
GNF2_CCNA2	0.15450588452420339	0.3324106361965241	0.4806998939554613	1.0
MODULE_431	0.15435860843331156	0.15688838234285446	0.48085204481534416	1.0
MODULE_100	0.15048246412205568	0.2990141243526954	0.48496933929641756	1.0
MODULE_85	0.1488008144117543	0.27470823883268436	0.486689105076306	1.0
MORF_MSH2	0.14192184027800364	0.2885671907446275	0.49398312508644937	1.0
MODULE_82	0.14113857170801763	0.31886235041858785	0.4948960302457467	1.0
MODULE_294	0.1402796549695634	0.2730326087918728	0.49592420120798564	1.0
GCM_CALM1	0.13581151779132045	0.21063830183379564	0.49901793535893774	1.0
GNF2_HMMR	0.13229151013620044	0.356845920267259	0.49518188943704183	1.0
MORF_IL13	0.13181822075707986	0.28781541626527524	0.4947162155931578	1.0
MODULE_137	0.13174003829172973	0.29590142859675456	0.4946286135829222	1.0
MODULE_259	0.12097508135608656	0.25384329908564646	0.48406104476923784	1.0
MODULE_245	0.11599016944964588	0.2548538752312142	0.47913688966757345	1.0
MORF_UBE2A	0.11563048904869314	0.33391917159475365	0.4786758264558071	1.0
MODULE_322	0.11552934382425083	0.2998289176754334	0.4785882244455715	1.0
MODULE_94	0.11405717964495692	0.31114044515291933	0.47714970722486055	1.0
GNF2_TM4SF2	0.11144003401560461	0.2207047669749467	0.47458158513532206	1.0
MORF_GSPT1	0.10586518341242318	0.32979906590446184	0.4692931900963622	1.0
GNF2_CD1D	0.10494881302114474	0.1724633955297762	0.4684632763151828	1.0
GNF2_CDC20	0.09890966183373029	0.34608408339627	0.46273226059292727	1.0
MODULE_381	0.09622394644042045	0.2909416864254923	0.46029784683480107	1.0
MODULE_478	0.09433487186991321	0.2708077112470593	0.4586472405366776	1.0
MODULE_576	0.09062272477973206	0.3060604052190162	0.4551616026557241	1.0
MODULE_362	0.08991588511291719	0.3765581912883764	0.4545207247913689	1.0
GNF2_RRM2	0.08640550050169969	0.3018803913471107	0.4515560883397114	1.0
MODULE_56	0.08435834633871286	0.3088546363552532	0.4498040481349993	1.0
GNF2_CCNB2	0.0767267406327046	0.32177876094186425	0.44346442897321225	1.0
GNF2_CKS1B	0.07483313387318917	0.41185728660948295	0.44192447784591266	1.0
MODULE_407	0.06760472821828487	0.29826939686431786	0.4366130296463645	1.0
MORF_ARAF1	0.06730015860979162	0.265485457428387	0.43640555120106966	1.0
GCM_MAP1B	0.06457825343615732	0.22894867211348105	0.43430771358753284	1.0
MODULE_205	0.05949889382415325	0.23623939570467845	0.430909677716815	1.0
MODULE_102	0.05918281237508595	0.337796455110253	0.4307068099036378	1.0
GNF2_CENPF	0.05167881506402894	0.30766804186443325	0.4259670800866799	1.0
MODULE_412	0.03818045557405103	0.28767688621641097	0.4187929365115957	1.0
MODULE_275	0.03785579659220021	0.31056741538310634	0.41864078565171287	1.0
MODULE_139	0.019962417444295222	0.2967019236277062	0.4122735026972198	1.0
MODULE_226	-0.014088200299418383	0.2515669017118482	0.4084144036147356	1.0
MODULE_389	-0.016562884687394218	0.3315571087439451	0.40798100419567523	1.0
MORF_TFDP2	-0.019036593953452228	0.2869486822800716	0.40744617087002627	1.0
MODULE_40	-0.02202048854183316	0.3364537545094757	0.40663931024943517	1.0
MODULE_484	-0.04660640988003115	0.2914413563521611	0.3970722486052838	1.0
MODULE_219	-0.04984398921546582	0.27995546078007044	0.39554151874221954	1.0
MODULE_280	-0.06247575911278607	0.3140063592419711	0.38827055189266446	1.0
MODULE_173	-0.06529202388468451	0.3067792587366184	0.3867075476047766	1.0
MODULE_202	-0.06903864060755904	0.2535227084007215	0.38436534648900367	1.0
MODULE_430	-0.0709466666923115	0.3058000402638572	0.3830467057033519	1.0
MODULE_503	-0.0729857253834733	0.3030902849637703	0.3817418968140532	1.0
MODULE_195	-0.07978065398893872	0.2196952445080631	0.37685462676933007	1.0
MODULE_86	-0.08098618837423507	0.2264601291958842	0.3759878279312094	1.0
GCM_DLG1	-0.08256848645055082	0.3215101268061585	0.3747890635806169	1.0
MODULE_60	-0.08318199076467085	0.22025407849649492	0.3743464428973212	1.0
MORF_MSH3	-0.08562603121952297	0.3219456738941467	0.37260823458896214	1.0
MODULE_352	-0.08688267485189037	0.30749200156753215	0.3716077274194292	1.0
GCM_DEAF1	-0.08859552935347859	0.3958781673361009	0.37027986536954216	1.0
GCM_CSNK1D	-0.08861484545291909	0.314679218414386	0.37027064410530686	1.0
MODULE_356	-0.08954847398734218	0.231387921058773	0.3696067130803633	1.0
GCM_ANP32B	-0.09095524105896109	0.16417370887847535	0.3685554889575361	1.0
MODULE_14	-0.09227518331425424	0.4249993011042061	0.3674950435704735	1.0
MORF_PRKACA	-0.09422296851768694	0.3734375900618234	0.3658352160081147	1.0
MODULE_11	-0.09628816600129407	0.28935167685667096	0.36425376919175617	1.0
MODULE_337	-0.10112556135973341	0.3278116938354564	0.3600673152289179	1.0
MODULE_78	-0.10314765439116522	0.37171123338695833	0.35847203651620635	1.0
MODULE_286	-0.10514163822124052	0.16832514112645416	0.3568122089538476	1.0
MODULE_277	-0.10614196201074513	0.30615895918311986	0.3560422333901978	1.0
MODULE_432	-0.10696630441859471	0.30136892818147665	0.35544285121490155	1.0
GCM_CASP2	-0.10817187319995492	0.3471947587880247	0.35441468025266265	1.0
GNF2_TTK	-0.10841316100208259	0.30870014822798425	0.35423947623219143	1.0
GCM_RBM8A	-0.109527121592642	0.2602441434174852	0.35323435843054085	1.0
MODULE_87	-0.10963087520755464	0.30595325085108277	0.35311448199548157	1.0
GNF2_MSN	-0.1130899556024606	0.2759826082957572	0.3498409331919406	1.0
MODULE_318	-0.11873342348373335	0.2659381483324087	0.34504587578957074	1.0
GNF2_PCNA	-0.12009311728048674	0.3025127724544215	0.3439024390243902	1.0
MODULE_53	-0.1208317898678723	0.2671273035035711	0.3432569505279174	1.0
GNF2_RAP1B	-0.12298551897115019	0.23283877576777767	0.34146341463414637	1.0
MODULE_424	-0.12430712964150657	0.26446623071380965	0.3404121905113191	1.0
MODULE_447	-0.124502776481535	0.29929393661347947	0.3402369864908479	1.0
MORF_HEAB	-0.12622896508072826	0.33991005705986616	0.33881691179860757	1.0
GCM_RAP2A	-0.1310744587884135	0.30864430643977453	0.3344644750795334	1.0
