	Score	MoE	P-Value	Q-Value
IPA_MAX_DN	0.2004671878339236	0.3430443852383058	0.4079859573660573	1.0
IPA_ID2_DN	0.1979373677477753	0.2165058771142175	0.4108545765070529	1.0
IPA_SNAI1_DN	0.19636790430066414	0.31119948365825556	0.4126004174837118	1.0
IPA_NCOR1_DN	0.19400310661215717	0.30821333807721457	0.41533303814283	1.0
IPA_CREBBP_UP	0.18931884371238394	0.25414391988048357	0.4204788411664242	1.0
IPA_NFKB1_UP	0.18911153817809992	0.3167301477525264	0.42070023404389906	1.0
IPA_HMGB1_UP	0.18841984768333372	0.2751941935536673	0.4215478524890885	1.0
IPA_ATF6_UP	0.18789782596158844	0.3403357908992846	0.42210449743816814	1.0
IPA_ATF3_UP	0.18140970524122407	0.3280626983876815	0.42927130115756845	1.0
IPA_SMARCC1_UP	0.1804618086736408	0.4007597070820299	0.4302707318615978	1.0
IPA_DNMT1_DN	0.17936717610474476	0.31797525261354126	0.43142513757985956	1.0
IPA_DBP_UP	0.17489625932598937	0.3535137664886121	0.43650768549560376	1.0
IPA_BCL3_DN	0.1742737888680527	0.39221037178382695	0.43727307230058826	1.0
IPA_PCGF2_UP	0.1727299565441531	0.36626441550509076	0.43896514643557466	1.0
IPA_POU2F2_DN	0.17037574220959462	0.36759731234084486	0.44149218799418055	1.0
IPA_NFATC3_UP	0.16852937999959422	0.401894525689462	0.4435290024669492	1.0
IPA_AHR_DN	0.1683229512085162	0.36930580412227637	0.44374406983363907	1.0
IPA_SREBF2_DN	0.16712541558713556	0.32732980035013465	0.44502498576760074	1.0
IPA_ELK1_UP	0.1634462370160555	0.3724248945431599	0.4489531279650832	1.0
IPA_ATF5_UP	0.1621231199048079	0.33978075076293085	0.4504965525966222	1.0
IPA_IL18_UP	0.16211828001144388	0.41310546791087077	0.4504965525966222	1.0
IPA_KLF5_DN	0.15639295533850342	0.2911640169351005	0.4566259725472832	1.0
IPA_IKZF1_DN	0.15617125363368936	0.2735179676646006	0.45682522613701054	1.0
IPA_GLI1_UP	0.15294445565243933	0.3786956449683856	0.4601682585868809	1.0
IPA_EOMES_DN	0.1503955515896145	0.34444642618856847	0.4628028338288317	1.0
IPA_E2F6_DN	0.1502559525405562	0.3853447967910786	0.4629578088430641	1.0
IPA_TP63_UP	0.1495938510923818	0.30756048817336884	0.46353343032449873	1.0
IPA_ID1_UP	0.1484575488956469	0.2840701451060751	0.464615092668733	1.0
IPA_KDR_DN	0.14558494536270414	0.3114640123728107	0.4678094756151559	1.0
IPA_EMX2_DN	0.14060086399666408	0.3504290053672679	0.47283825668922763	1.0
IPA_NR1H2_DN	0.13581177704699973	0.30693819968150443	0.4779334556265418	1.0
IPA_PPARD_DN	0.13517038626353006	0.2660981072968583	0.4786197735467139	1.0
IPA_SATB1_DN	0.13466334531801646	0.31132264222024036	0.47915111645265357	1.0
IPA_KMT2D_UP	0.13268420653907326	0.29140493579995247	0.4812543487886647	1.0
IPA_ESRRA_UP	0.12443284312011438	0.3280817010861353	0.4893857929027769	1.0
IPA_SATB1_UP	0.12022034402320243	0.32185739278725756	0.4933803529635018	1.0
IPA_HOXA10_DN	0.1182455093310377	0.31627295690673507	0.4953033082421405	1.0
IPA_PRKCD_DN	0.1128730107421713	0.30429624047717674	0.4995540514896578	1.0
IPA_RBL1_UP	0.11009637916547556	0.2875998313379326	0.49686887216142706	1.0
IPA_ID2_UP	0.1096337846026458	0.3094482158685947	0.4963976216079448	1.0
IPA_CREM_UP	0.10865751297948034	0.36295861722718653	0.4955183756088304	1.0
IPA_MLXIPL_UP	0.10663378556874327	0.27056745750536504	0.4936776519703966	1.0
IPA_TRIM24_DN	0.10411806519902772	0.19711199029460394	0.4914131191093681	1.0
IPA_EP400_UP	0.10404710759356957	0.28054628255447983	0.4913593522676956	1.0
IPA_MSX2_UP	0.1019790551002579	0.3910951088454881	0.4896103485356443	1.0
IPA_NCOA1_DN	0.10137742875958829	0.34191209238915543	0.4890315642988171	1.0
IPA_SMAD1_UP	0.10100026613635892	0.38698590659565774	0.48869947498260485	1.0
IPA_ZNF217_DN	0.1002517144868779	0.27418352503575816	0.48793408817762035	1.0
IPA_SNAI2_UP	0.09330159016957261	0.32904880472716497	0.48188689986716426	1.0
IPA_SP3_UP	0.09226610678489973	0.2782126538843842	0.48099184009108736	1.0
IPA_NR5A1_UP	0.08100744738228119	0.29131153677436994	0.4713739009425011	1.0
IPA_FOXM1_UP	0.08011930157597259	0.26025745987490445	0.4706274906698716	1.0
IPA_NEUROG3_UP	0.07971103145955964	0.25690020791613105	0.47027642482130433	1.0
IPA_NR1H4_DN	0.07129965196637669	0.27455580099630195	0.4637927762666835	1.0
IPA_ABL1_UP	0.06949956413573938	0.32620051938558403	0.46240748940476945	1.0
IPA_FOXO1_UP	0.06864198355438729	0.27360784153826506	0.4618698209880448	1.0
IPA_NR1H4_UP	0.06428306450648322	0.34258811564778946	0.45863748497691187	1.0
IPA_HDAC6_DN	0.05765312224639811	0.36515944156490726	0.45438990448478717	1.0
IPA_HDAC3_DN	0.05743693016746603	0.36544878361668703	0.4542475804921247	1.0
IPA_NR2F2_DN	0.040030226784827976	0.2983678873006555	0.44458852552343603	1.0
IPA_KLF10_UP	0.03987217321032658	0.29663167625060366	0.44451578214940857	1.0
IPA_SIX5_UP	0.03569282850735678	0.17684326896934788	0.44252324625213485	1.0
IPA_RAD21_UP	0.03079994930209517	0.2515510858133994	0.44056550066417866	1.0
IPA_PAX9_UP	0.02995178907994501	0.3423248819000036	0.44026503890189134	1.0
IPA_TFAM_DN	0.02481040048462369	0.3154399358355618	0.43850338414826995	1.0
IPA_GLI3_UP	0.019879195334402067	0.28774173124185043	0.43699158707065594	1.0
IPA_GLI2_DN	0.015739447109680494	0.2944787010616882	0.43597317983427164	1.0
IPA_IGFBP1_UP	0.01443446086535057	0.2900463553601125	0.4357328104244418	1.0
IPA_NCOA2_UP	0.01239975150901348	0.2796689521191031	0.43533114048959454	1.0
IPA_MED28_DN	0.011210353670406754	0.33765318987110154	0.4350686317920172	1.0
IPA_MYRF_UP	0.010209631749626956	0.28212438601103845	0.4349136567777848	1.0
IPA_GLI2_UP	-0.0060847230504512614	0.28630802995063614	0.43393952811689546	1.0
IPA_TEF_UP	-0.014292281787073617	0.2929912974962455	0.43274400657853124	1.0
IPA_FOXN1_UP	-0.016777241673219905	0.2949213084285877	0.43222215193876906	1.0
IPA_RCOR1_DN	-0.020662852384075003	0.20398761713366778	0.43126383705484217	1.0
IPA_PTTG1_DN	-0.02492706599087054	0.3906721288420645	0.42988171294832056	1.0
IPA_ILF3_UP	-0.02983125128229446	0.3031969320610302	0.4282908469858941	1.0
IPA_ATF7_UP	-0.029943017859876467	0.2953243653597383	0.42825289392118415	1.0
IPA_FOSB_UP	-0.04536681063887106	0.2796494740868521	0.4215668290214435	1.0
IPA_PAX5_UP	-0.046618865436096106	0.3957236874390479	0.4208836738566639	1.0
IPA_TFAP2A_UP	-0.04886554209333542	0.3297682813219542	0.41980833702321463	1.0
IPA_CTR9_UP	-0.04940529958899783	0.22596652737483	0.41951103801631984	1.0
IPA_PRDM1_UP	-0.05212625496002155	0.3031429312461765	0.41806882155734076	1.0
IPA_ZBTB20_UP	-0.05295693018679729	0.27751951669479824	0.4176102220254286	1.0
IPA_PLAGL2_UP	-0.05424806964225894	0.3006447577122386	0.4169302296160415	1.0
IPA_RARB_UP	-0.054388621425874445	0.25020077835292903	0.416851160731229	1.0
IPA_RELA_UP	-0.055414863032588794	0.22217432333354423	0.416177493832627	1.0
IPA_NCOR1_UP	-0.06360693282967085	0.2682968208468648	0.41137326839142263	1.0
IPA_HOXC6_UP	-0.06609182843859604	0.3839390291285323	0.4098330065152761	1.0
IPA_CTNNB1_UP	-0.06683469910805423	0.31735303323586744	0.4093554304510089	1.0
IPA_NR3C1_DN	-0.06965969143503531	0.18279778197698413	0.40758428743121006	1.0
IPA_XRCC6_UP	-0.07367175760203287	0.233707275009117	0.4047567841103169	1.0
IPA_NKX3-1_UP	-0.07909300318426658	0.40388274382141875	0.4009614776393194	1.0
IPA_STAT3_DN	-0.08248576312618798	0.3010558885032322	0.39839332026061103	1.0
IPA_RUVBL1_UP	-0.08629375426451096	0.17506285136525046	0.3955626541843254	1.0
IPA_YWHAZ_UP	-0.08847558886404666	0.4007936362591975	0.3937630463659941	1.0
IPA_IGFBP1_DN	-0.09078435605175371	0.1976952625961361	0.3921690176481751	1.0
IPA_PSAP_UP	-0.09172385790290241	0.3501634271311602	0.3913814915554431	1.0
IPA_SMARCA4_UP	-0.09451826199285258	0.30269974039417114	0.3890916566512746	1.0
