Gene	S1	S2	S3	S4	S5	S6	S7	S8
LUC7L3	6.921435366755865	6.392038680910809	6.770115805841242	6.676280115115	6.586411689184553	6.568101440050613	6.623230276182455	6.062494472244762
LUM	0.0	0.0	0.0	0.0	0.0	0.0	0.3124363221368838	0.0
LUZP1	4.720209503200021	4.8594179994522735	5.224099253053626	5.0768896321233346	5.145334770352094	4.795904219585073	5.350610331555917	4.57372243286923
LUZP2	0.05595889009765973	0.10021588725807266	0.06016951113976139	0.11464910098981235	0.15624136429052948	0.0527566337399155	0.03458359802996639	0.0473005058719696
LVRN	0.0	0.0	0.186996414688356	0.0	0.0	0.020757772867288932	0.0	0.07251964535034529
LXN	0.4651135519647493	1.1234344461914552	1.3284401281147176	1.0147837526270704	1.2312296304144674	0.720974468825633	0.5384706210761069	0.8384717969458925
LY6E	6.481722399782845	6.282900007660714	6.70627085234596	6.262842413179317	6.7474563046888	6.223603493324126	6.704934585908653	6.415097764351235
LY6G5B	1.9262951371713264	1.348947243142427	1.2081977839105429	2.264491693247918	1.3390370200344437	1.5268360412359496	1.1796165255763769	1.336354255175024
LY6G5C	4.264529134936978	4.127173334991924	4.335456412889329	3.6451226275598434	4.007699029577886	3.444536016318485	4.1165146254908604	4.115023978796159
LY6G6C	0.0	0.0	0.0	0.06301151396195616	0.0	0.0	0.0	0.0
LY6G6D	0.0	0.0	0.19573184582643577	0.0	0.0	0.0	0.0	0.0
LY6G6F	0.0	0.0	0.07311989361650688	0.0	0.0	0.0	0.0	0.0
LY6K	0.05756367308846041	0.061890502883379696	0.06267767802968885	0.03966721495274294	0.0404096518143907	0.07065379773989895	0.09114681634148128	0.3932332021937442
LY75	2.1271280829499815	2.7930262589242223	1.755660579539152	2.8280024993757458	2.7802848989099083	2.9186209395469525	2.660965114921806	3.6151643686598223
LY86	0.21998812569021978	0.12573308566798666	0.0	0.9131785645986414	0.0	0.07066396340542168	0.35027884612796417	0.7368949003771906
LY9	6.151562066302396	6.90466482086517	6.221727217791837	7.020158354702678	6.5576586619097395	6.766523568464054	6.3998213053109545	6.972769415743605
LY96	2.534716544888894	2.60474742851958	2.909003077374511	2.0026485195548154	3.29881078747087	2.2381509555460495	2.6408661375908546	2.2135339256218667
LYAR	5.257024710823009	4.938328610964438	4.7305095381086115	4.38637703827772	5.690195701406014	2.9805572987886286	6.081132088752211	3.477419587925276
LYG1	0.7927229431052316	0.21067687593220089	0.46403564245079865	0.6513791816683094	0.42819600183807116	0.0	0.0	0.0
LYG2	0.06626571385229897	0.45002401927347874	0.0	0.36685988080642057	0.5055332595842252	0.17917979748992913	0.2291547415908944	0.0
LYL1	1.4798384555966413	0.5302634550274742	1.1105971027119839	0.8900598467887005	0.9507184845010277	0.7596884884272898	0.6797462627430179	1.1134878126386756
LYN	0.17029043789934062	0.2251860699534582	1.0436531707940178	0.6463000062497449	0.6163736954831277	0.3415736523982277	0.9913315451671953	0.6217344795282753
LYNX1	0.0	0.10396795379458555	0.0	0.0	0.0	0.603476944303029	0.1588367129369247	0.12339391917856411
LYPD3	0.6998136746333239	1.39644120368285	0.7635840926338102	1.1698262536023267	0.5342359507477649	1.4254458767892302	1.0292019604813738	1.5011262406748975
